,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
2884,6015123-3,Для женщин,0.84,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,12.0,Бесцветный,0.035,6.0,7.272491669751944,3.3737936154417225,79,24750,54990
2885,6015124-3,Для женщин,0.84,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,12.0,Бесцветный,0.035,6.0,7.272491669751944,3.3737936154417225,80,21600,47990
2886,71-00160,Для женщин,2.28,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,28.0,Бесцветный,0.081,2.0,10.0,6.0,80,67500,149990
2887,714640,Для женщин,1.54,Красное золото,585.0,Неизвестно,Агат,Груша,1.0,Зелёный,0.588,2.4602927436935533,7.272491669751944,3.3737936154417225,80,17100,37990
2888,714868,Для женщин,1.4,Красное золото,585.0,Неизвестно,Гранат,Груша,1.0,Красный,0.829,2.4602927436935533,7.272491669751944,3.3737936154417225,80,19350,42990
2889,716094-2,Для женщин,1.65,Жёлтое золото,585.0,Неизвестно,Агат,Круг,1.0,Чёрный,0.893,2.4602927436935533,7.272491669751944,3.3737936154417225,80,23850,52990
2890,716347,Для женщин,1.39,Красное золото,585.0,Неизвестно,Корунд,Круг,10.0,Синий,0.45,1.0,7.272491669751944,3.3737936154417225,80,10200,33990
2891,716365,Для женщин,2.53,Красное золото,585.0,Неизвестно,Аметист,Груша,1.0,Сиреневый,1.095,2.0,7.272491669751944,3.3737936154417225,80,25000,124990
2892,716366,Для женщин,2.62,Красное золото,585.0,Неизвестно,Горный хрусталь,Груша,1.0,Бесцветный,1.142,2.0,7.272491669751944,3.3737936154417225,80,29400,97990
2893,716368,Для женщин,3.12,Красное золото,585.0,Неизвестно,Аметист,Октагон,1.0,Сиреневый,1.393,3.0,7.272491669751944,3.3737936154417225,80,30000,149990
2894,716369,Для женщин,3.05,Красное золото,585.0,Неизвестно,Кварц,Октагон,1.0,Жёлтый,1.422,3.0,7.272491669751944,3.3737936154417225,80,30000,149990
2895,716373,Для женщин,2.92,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,0.995,2.0,7.272491669751944,3.3737936154417225,80,19200,63990
2896,716374,Для женщин,2.87,Красное золото,585.0,Неизвестно,Родолит,Круг,1.0,Розовый,1.001,2.0,7.272491669751944,3.3737936154417225,80,19200,63990
2897,716388,Для женщин,3.12,Красное золото,585.0,Родирование,Фианит,Круг,12.0,Бесцветный,0.12,2.0,7.272491669751944,3.3737936154417225,80,19200,63990
2898,716390,Для женщин,2.86,Красное золото,585.0,Неизвестно,Корунд,Багет,1.0,Красный,0.295,5.0,7.272491669751944,3.3737936154417225,81,39600,87990
2899,716391,Для женщин,1.46,Красное золото,585.0,Неизвестно,Горный хрусталь,Триллион,1.0,Бесцветный,0.37,2.0,7.272491669751944,3.3737936154417225,81,20400,67990
2900,716392,Для женщин,1.45,Красное золото,585.0,Неизвестно,Хризолит,Триллион,1.0,Зелёный,0.456,2.0,7.272491669751944,3.3737936154417225,81,21600,47990
2902,716404,Для мужчин,3.65,Красное золото,585.0,Неизвестно,Оникс,Квадрат,1.0,Чёрный,0.15,3.0,7.272491669751944,3.3737936154417225,81,45000,99990
2904,716406,Для женщин,2.21,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,1.5,2.0,7.272491669751944,3.3737936154417225,81,25500,84990
2905,716415,Для мужчин,4.61,Красное золото,585.0,Неизвестно,Агат,Овал,1.0,Чёрный,1.7,3.0,7.272491669751944,3.3737936154417225,81,60750,134990
2906,716418,Для женщин,3.53,Красное золото,585.0,Неизвестно,Топаз,Круг,5.0,Голубой,2.77,2.0,7.272491669751944,3.3737936154417225,81,39000,129990
2907,716419,Для женщин,2.14,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,0.554,2.0,7.272491669751944,3.3737936154417225,81,28350,62990
2908,716421,Для женщин,3.33,Красное золото,585.0,Неизвестно,Топаз,Овал,1.0,Голубой,1.361,2.0,7.272491669751944,3.3737936154417225,81,37350,82990
2909,716502-2,Для мужчин,4.3,Жёлтое золото,585.0,Неизвестно,Раухтопаз,Октагон,1.0,Коричневый,2.143,2.0,9.0,5.0,81,46500,154990
2910,716561,Для женщин,3.44,Красное золото,585.0,Неизвестно,Аметист,Октагон,1.0,Зелёный,4.304,2.0,12.0,8.0,81,40500,134990
2911,716676,Для женщин,1.84,Красное золото,585.0,Неизвестно,Празиолит,Круг,1.0,Зелёный,1.796,2.4602927436935533,9.0,6.0,81,23850,52990
2912,716745,Для женщин,1.04,Красное золото,585.0,Неизвестно,Топаз,Сердце,1.0,Голубой,0.934,1.0,7.0,5.0,81,12600,27990
2913,716754,Для женщин,0.64,Красное золото,585.0,Неизвестно,Гранат,Маркиз,1.0,Красный,0.179,1.0,6.0,3.0,81,11700,25990
2914,716772,Для женщин,1.51,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Голубой,0.995,1.0,7.0,4.0,81,18000,59990
2915,716842,Для женщин,2.12,Красное золото,585.0,Неизвестно,Лондон топаз,Овал,1.0,Голубой,3.064,1.0,10.0,7.0,81,32850,72990
2916,716875,Для женщин,2.91,Красное золото,585.0,Неизвестно,Корунд,Груша,1.0,Красный,3.287,1.0,14.0,6.0,81,23850,52990
2917,716893,Для женщин,1.54,Красное золото,585.0,Неизвестно,Празиолит,Груша,1.0,Зелёный,1.44,1.0,9.0,5.0,81,19350,42990
2918,717009,Для женщин,1.55,Красное золото,585.0,Неизвестно,Корунд,Круг,1.0,Синий,0.321,2.0,7.272491669751944,3.3737936154417225,81,20400,67990
2919,717120,Для женщин,2.94,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Синий,0.617,5.0,7.272491669751944,3.3737936154417225,81,35100,77990
2920,717121,Для женщин,2.91,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Зелёный,0.621,5.0,7.272491669751944,3.3737936154417225,81,40500,89990
2921,717122,Для женщин,2.9,Красное золото,585.0,Неизвестно,Топаз,Круг,1.0,Жёлтый,0.624,5.0,7.272491669751944,3.3737936154417225,81,35100,77990
2922,717137,Для женщин,3.1,Красное золото,585.0,Неизвестно,Топаз,Круг,7.0,Голубой,2.158,2.0,7.272491669751944,3.3737936154417225,81,37350,82990
2923,717153,Для мужчин,4.51,Красное золото,585.0,Неизвестно,Агат,Кушон,1.0,Чёрный,1.325,3.0,7.272491669751944,3.3737936154417225,81,70420,156490
2924,791252,Для женщин,4.22,Красное золото,585.0,Неизвестно,Жемчуг натуральный,Круг,1.0,Белый,7.445,3.0,7.272491669751944,3.3737936154417225,82,37500,124990
2925,791256,Для женщин,2.79,Красное золото,585.0,Неизвестно,Жемчуг натуральный,Круг,1.0,Белый,3.247,2.0,7.272491669751944,3.3737936154417225,82,15300,50990
2926,87010072,Для женщин,1.15,Родированное серебро,925.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.0,5.0,3.0,82,11700,25990
2927,87010075,Для женщин,2.26,Золочёное серебро,925.0,"Золочение,  Родирование",Бриллиант (природный),Круг,1.0,Бесцветный,0.008,2.0,6.0,3.0,82,4500,9990
2928,89010025,Для женщин,1.0,Родированное серебро,925.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.314,2.4602927436935533,7.272491669751944,3.3737936154417225,82,1170,2590
2929,9010098-47А,Для женщин,2.67,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.737,2.0,6.0,5.0,82,576000,1279990
2930,9010113-5,Для женщин,3.15,Белое золото,585.0,Родирование,Бриллиант выращенный,Круг,1.0,Бесцветный,0.75,2.0,6.0,6.0,82,159750,354990
2931,9010126-5,Для женщин,2.13,Комбинированное золото,585.0,Родирование,Бриллиант выращенный,Круг,1.0,Бесцветный,0.42,3.0,5.0,5.0,82,103500,229990
2932,9010127-47,Для женщин,2.18,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.445,3.0,5.0,5.0,82,267750,594990
2933,9010136-47,Для женщин,2.43,Белое золото,585.0,Родирование,Бриллиант (природный),Сердце,1.0,Бесцветный,0.713,2.0,6.0,5.0,82,420750,934990
2934,9010137-46,Для женщин,2.36,Белое золото,585.0,Родирование,Бриллиант (природный),Принцесса,1.0,Бесцветный,0.7,1.0,6.0,5.0,82,441000,979990
2935,9010138-47,Для женщин,2.64,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.53,2.0,6.0,6.0,82,346500,769990
2936,9010138-57,Для женщин,2.73,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.53,2.0,6.0,6.0,82,452250,1004990
2937,9010150-46,Для женщин,2.41,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.33,2.0,4.0,5.0,82,150750,334990
2938,9010151-5,Для женщин,2.74,Белое золото,585.0,Родирование,Бриллиант выращенный,Круг,1.0,Бесцветный,0.643,2.0,5.0,6.0,82,126000,419990
2939,9010159-57,Для женщин,3.3,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.33,3.0,7.272491669751944,3.3737936154417225,82,141750,314990
2940,9010162-57,Для женщин,3.4,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.418,3.0,7.272491669751944,3.3737936154417225,82,220500,489990
2941,9010190-5,Для женщин,2.58,Жёлтое золото,585.0,Неизвестно,Бриллиант выращенный,Круг,1.0,Бесцветный,0.375,2.0,7.272491669751944,3.3737936154417225,82,81000,179990
2942,9010191-5,Для женщин,2.71,Жёлтое золото,585.0,Неизвестно,Бриллиант выращенный,Круг,1.0,Бесцветный,0.42,2.0,7.272491669751944,3.3737936154417225,82,99000,219990
2943,9010192-5,Для женщин,3.07,Жёлтое золото,585.0,Неизвестно,Бриллиант выращенный,Круг,1.0,Бесцветный,0.515,2.0,7.272491669751944,3.3737936154417225,82,119250,264990
2944,9010199-5,Для женщин,2.75,Красное золото,585.0,Родирование,Бриллиант выращенный,Круг,1.0,Бесцветный,0.42,2.0,7.272491669751944,3.3737936154417225,82,99000,219990
2945,92014518,Для женщин,1.43,Родированное серебро,925.0,Неизвестно,Турмалин,Круг,1.0,Зелёный,0.644,2.0,7.272491669751944,3.3737936154417225,82,1710,3790
2946,92014559,Для женщин,3.16,Родированное серебро,925.0,Неизвестно,Топаз,Круг,1.0,Голубой,0.59,2.0,7.272491669751944,3.3737936154417225,82,3820,8490
2947,92014568,Для женщин,1.48,Родированное серебро,925.0,Неизвестно,Топаз,Круг,1.0,Голубой,0.136,2.0,7.272491669751944,3.3737936154417225,82,2070,4590
2948,93010500,Для женщин,1.43,Золочёное серебро,925.0,Золочение,Фианит,Круг,28.0,Бесцветный,0.238,2.4602927436935533,7.272491669751944,3.3737936154417225,82,1620,3590
2949,93010592,Для женщин,3.31,Золочёное серебро,925.0,Неизвестно,Фианит,Круг,7.0,Бесцветный,2.08,2.4602927436935533,7.272491669751944,3.3737936154417225,82,2970,6590
2950,93010738,Для женщин,2.23,Золочёное серебро,925.0,Золочение,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,82,2160,4790
2951,93010865,Для женщин,1.25,Золочёное серебро,925.0,Золочение,Фианит,Круг,1.0,Бесцветный,0.043,2.4602927436935533,7.272491669751944,3.3737936154417225,82,1440,3190
2952,93011113,Для женщин,1.48,Золочёное серебро,925.0,Золочение,Фианит,Круг,32.0,Бесцветный,0.272,2.0,3.0,2.0,82,1980,4390
2953,94011236,Для мужчин,4.66,Родированное серебро,925.0,Алмазная грань,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,82,4500,9990
2954,94011721-91,Для женщин,0.99,Родированное серебро,925.0,Неизвестно,Фианит,Сердце,1.0,Бесцветный,0.801,2.4602927436935533,7.272491669751944,3.3737936154417225,82,990,990
2955,94011936,Для женщин,5.31,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,9.0,9.0,3.0,82,5400,11990
2956,94012127,Для женщин,5.11,Родированное серебро,925.0,Эмаль,Эмаль,Неизвестно,1.0,Неизвестно,0.48,2.4602927436935533,7.272491669751944,3.3737936154417225,83,3600,11990
2957,94013391,Для женщин,2.23,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,9.0,2.0,83,2880,6390
2958,94013522,Для женщин,1.88,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,18.0,2.0,83,2070,4590
2959,94013635-91,Для женщин,5.07,Родированное серебро,925.0,Родирование,Фианит,Багет,19.0,Бесцветный,9.62,2.4602927436935533,7.272491669751944,3.3737936154417225,83,3990,3990
2960,94013875-91,Для женщин,4.34,Родированное серебро,925.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,83,3600,7990
2961,94014102-91,Для женщин,1.59,Родированное серебро,925.0,Родирование,Фианит,Круг,46.0,Чёрный,0.189,2.4602927436935533,7.272491669751944,3.3737936154417225,83,2790,6190
2962,94014163,Для женщин,3.52,Родированное серебро,925.0,Неизвестно,Фианит,Круг,74.0,Бесцветный,0.629,3.0,7.272491669751944,3.3737936154417225,83,4050,8990
2963,94014165,Для женщин,1.98,Родированное серебро,925.0,Неизвестно,Фианит,Круг,13.0,Бесцветный,0.852,2.0,7.272491669751944,3.3737936154417225,83,2250,4990
2964,94014169,Для женщин,1.48,Родированное серебро,925.0,Неизвестно,Фианит,Круг,2.0,Чёрный,0.008,2.0,7.272491669751944,3.3737936154417225,83,2070,4590
2965,94014172,Для женщин,2.77,Родированное серебро,925.0,Родирование,Фианит,Круг,42.0,Бесцветный,0.357,4.0,7.272491669751944,3.3737936154417225,83,3370,7490
2966,94014175,Для женщин,2.52,Родированное серебро,925.0,Неизвестно,Фианит,Круг,20.0,Бесцветный,0.17,2.0,7.272491669751944,3.3737936154417225,83,3060,6790
2967,94014225,Для женщин,2.93,Родированное серебро,925.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,83,3600,7990
2968,94014226,Для женщин,2.44,Родированное серебро,925.0,Неизвестно,Фианит,Октагон,1.0,Розовый,2.99,2.0,7.272491669751944,3.3737936154417225,83,2790,6190
2969,94014228,Для женщин,2.12,Родированное серебро,925.0,Неизвестно,Фианит,Октагон,1.0,Жёлтый,2.639,1.0,7.272491669751944,3.3737936154417225,83,2070,4590
2970,94014231,Для женщин,2.44,Родированное серебро,925.0,Неизвестно,Фианит,Круг,48.0,Бесцветный,0.408,2.0,7.272491669751944,3.3737936154417225,83,2970,6590
2971,94014232,Для женщин,4.21,Родированное серебро,925.0,Неизвестно,Фианит,Круг,41.0,Бесцветный,0.349,6.0,7.272491669751944,3.3737936154417225,83,4720,10490
2972,94014253,Для женщин,2.44,Родированное серебро,925.0,Неизвестно,Фианит,Круг,24.0,Бесцветный,0.204,6.0,7.272491669751944,3.3737936154417225,83,3150,6990
2973,94014254,Для женщин,2.08,Родированное серебро,925.0,Неизвестно,Фианит,Октагон,1.0,Голубой,1.55,2.0,7.272491669751944,3.3737936154417225,83,2160,4790
2974,94014257,Для женщин,5.41,Родированное серебро,925.0,Неизвестно,Фианит,Кушон,1.0,Жёлтый,15.969,2.0,7.272491669751944,3.3737936154417225,83,4950,10990
2975,94014260,Для детей,1.22,Родированное серебро,925.0,"Золочение,  Родирование,  Эмаль",Эмаль,Неизвестно,1.0,Неизвестно,0.48,2.0,7.272491669751944,3.3737936154417225,83,2160,4790
2976,94014263,Для женщин,1.81,Родированное серебро,925.0,Родирование,Фианит,Сердце,1.0,Зелёный,2.274,2.0,7.272491669751944,3.3737936154417225,83,2790,6190
2977,95010170,Для женщин,3.3,Чернёное серебро,925.0,Неизвестно,Бирюза синтетическая,Овал,1.0,Голубой,2.127,3.0,15.0,5.0,83,3150,6990
2978,016114,Для мужчин,4.5,Красное золото,585.0,Родирование,Наношпинель,Триллион,1.0,Чёрный,0.43,2.4602927436935533,7.272491669751944,3.3737936154417225,83,52500,174990
2979,017131,Для женщин,1.4,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.4602927436935533,7.272491669751944,3.3737936154417225,83,19350,42990
2980,017151-3,Для женщин,1.24,Белое золото,585.0,Родирование,Фианит,Круг,18.0,Бесцветный,0.153,2.4602927436935533,7.272491669751944,3.3737936154417225,83,17100,37990
2981,017248,Для женщин,1.11,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.4602927436935533,7.272491669751944,3.3737936154417225,83,13500,29990
2982,017441-4,Для женщин,1.19,Красное золото,375.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.4602927436935533,7.272491669751944,3.3737936154417225,83,9450,20990
2983,017465-2,Для женщин,1.37,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.201,2.4602927436935533,7.272491669751944,3.3737936154417225,83,17100,37990
2984,018075-4,Для женщин,1.92,Красное золото,375.0,Родирование,Фианит,Круг,25.0,Бесцветный,0.713,2.4602927436935533,7.272491669751944,3.3737936154417225,83,17100,37990
2985,018390-4,Для женщин,1.72,Красное золото,375.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,2.4602927436935533,7.272491669751944,3.3737936154417225,83,13500,29990
2986,018418,Для женщин,1.75,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.297,2.0,9.0,3.0,83,18000,39990
2987,018433,Для женщин,1.6,Красное золото,585.0,Родирование,Фианит,Круг,25.0,Бесцветный,0.413,2.0,4.0,2.0,83,18000,39990
2988,018546-2,Для женщин,2.09,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,2.4602927436935533,7.272491669751944,3.3737936154417225,83,26100,57990
2989,018612-4,Для женщин,1.96,Красное золото,375.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,83,18000,39990
2990,018657,Для женщин,2.84,Красное золото,585.0,Родирование,Фианит,Круг,32.0,Бесцветный,0.272,2.0,12.0,5.0,83,33750,74990
2991,018717-4,Для женщин,2.51,Красное золото,375.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,83,21600,47990
2992,018768-2,Для женщин,2.05,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,84,23850,52990
2993,018800,Для женщин,1.19,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,6.0,1.0,84,15750,34990
2994,018817-3,Для женщин,1.62,Белое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,2.4602927436935533,7.272491669751944,3.3737936154417225,84,20250,44990
2995,018863-2,Для женщин,0.94,Жёлтое золото,585.0,Родирование,Фианит,Круг,5.0,Бесцветный,0.612,1.0,13.0,2.0,84,11700,25990
2996,018995-3,Для женщин,0.74,Белое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,1.0,4.0,3.0,84,11250,24990
2997,019123,Для женщин,2.25,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,2.4602927436935533,7.272491669751944,3.3737936154417225,84,27000,59990
2998,019358,Для женщин,2.58,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,84,29400,97990
2999,019367,Для мужчин,3.46,Красное золото,585.0,Алмазная грань,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,7.272491669751944,3.3737936154417225,84,45000,99990
3000,019404-3,Для женщин,1.88,Белое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.122,3.0,7.272491669751944,3.3737936154417225,84,24750,54990
3001,1011559-3,Для женщин,1.45,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.036,2.4602927436935533,7.272491669751944,3.3737936154417225,84,39600,87990
3002,1011961-3,Для женщин,5.04,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,37.0,Бесцветный,0.137,2.4602927436935533,7.272491669751944,3.3737936154417225,84,103500,229990
3003,1011977-3,Для женщин,1.2,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.081,2.4602927436935533,7.272491669751944,3.3737936154417225,84,39600,87990
3004,1012300-3,Для женщин,2.4,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.207,4.0,4.0,1.0,84,69000,229990
3005,1012340,Для женщин,1.91,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.255,2.0,3.0,3.0,84,75000,249990
3006,1012388-3-66,Для женщин,1.76,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.194,2.0,5.0,5.0,84,76500,169990
3007,1012388-66,Для женщин,1.69,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.194,2.0,5.0,5.0,84,76500,169990
3008,1012477-3,Для женщин,2.16,Белое золото,585.0,Родирование,Бриллиант (природный),Багет,1.0,Бесцветный,0.113,2.0,2.0,2.0,84,83250,184990
3009,1012516,Для женщин,1.9,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,16.0,Бесцветный,0.062,2.0,7.0,5.0,84,119250,264990
3010,1012636,Для женщин,3.61,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.133,3.0,7.272491669751944,3.3737936154417225,84,92250,204990
3011,1012661-3,Для женщин,3.23,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,27.0,Бесцветный,0.148,4.0,4.0,2.0,84,72000,159990
3012,1012669-3,Для женщин,2.74,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,11.0,Бесцветный,0.059,4.0,4.0,1.0,84,56250,124990
3013,1012676-3,Для женщин,3.1,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,14.0,Бесцветный,0.644,5.0,6.0,3.0,84,173250,384990
3014,110030-2,"Для женщин, Для мужчин, Унисекс",2.24,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,84,26100,57990
3015,1110212-3,Для женщин,1.14,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,9.0,Бесцветный,0.026,2.4602927436935533,2.0,1.0,84,21900,72990
3016,1110219-3,Для женщин,1.16,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.019,2.0,2.0,1.0,84,20400,67990
3017,1110226-3,Для женщин,3.8,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.023,4.0,4.0,1.0,84,65250,144990
3018,1110227,Для женщин,2.88,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.01,4.0,4.0,1.0,84,41850,92990
3019,1110227-3,Для женщин,2.72,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.01,4.0,4.0,1.0,84,49500,109990
3020,1110244-3,Для женщин,2.29,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,9.0,Бесцветный,0.342,3.0,7.272491669751944,3.3737936154417225,84,92250,204990
3021,111200,"Для женщин, Для мужчин, Унисекс",2.43,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,84,30600,67990
3022,113093-01,"Для женщин, Для мужчин, Унисекс",2.64,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,84,33750,74990
3023,113211,"Для женщин, Для мужчин, Унисекс",2.64,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,84,29250,64990
3024,2011282-3,Для женщин,2.11,Белое золото,585.0,Родирование,Сапфир,Круг,1.0,Синий,0.516,2.0,5.0,4.0,84,65250,144990
3025,7010111-3,Для женщин,3.06,Белое золото,585.0,Родирование,Черный бриллиант,Круг,1.0,Чёрный,0.735,2.0,6.0,6.0,84,112500,249990
3026,715477-2,Для женщин,2.06,Жёлтое золото,585.0,Неизвестно,Агат,Овал,1.0,Зелёный,0.69,2.0,7.0,4.0,84,32850,72990
3027,716026,Для женщин,3.35,Красное золото,585.0,Неизвестно,Празиолит,Триллион,1.0,Зелёный,2.6,2.4602927436935533,7.272491669751944,3.3737936154417225,85,42750,94990
3028,716870,Для женщин,3.84,Красное золото,585.0,Неизвестно,Топаз,Овал,1.0,Голубой,7.455,2.0,15.0,9.0,85,31500,104990
3029,716987,Для женщин,2.68,Красное золото,585.0,Неизвестно,Аметист,Триллион,1.0,Зелёный,5.4,1.0,13.0,7.0,85,31500,69990
3030,83010088,Для женщин,5.2,Родированное серебро,925.0,Родирование,Амазонит,Овал,1.0,Зелёный,11.743,2.0,20.0,7.0,85,5620,12490
3031,83010236,Для женщин,2.84,Золочёное серебро,925.0,Золочение,Перламутр,Круг,1.0,Зелёный,1.348,2.0,7.272491669751944,3.3737936154417225,85,4720,10490
3032,87010018-91,Для женщин,1.12,Родированное серебро,925.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.008,2.4602927436935533,7.272491669751944,3.3737936154417225,85,3150,6990
3033,87010098,Для женщин,1.19,Золочёное серебро,925.0,Золочение,Бриллиант (природный),Круг,1.0,Бесцветный,0.008,2.0,7.272491669751944,3.3737936154417225,85,2790,6190
3034,9010111-47,Для женщин,3.04,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.73,2.0,6.0,6.0,85,441000,979990
3035,9010113-47,Для женщин,3.06,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.73,2.0,6.0,6.0,85,420750,934990
3036,9010127-46,Для женщин,2.19,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.426,3.0,5.0,5.0,85,225000,499990
3037,9010129-57,Для женщин,2.17,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.33,3.0,5.0,5.0,85,126000,279990
3038,92011254-91,Для женщин,1.97,Родированное серебро,925.0,Неизвестно,Топаз,Антик,1.0,Голубой,1.774,2.4602927436935533,7.272491669751944,3.3737936154417225,85,4050,8990
3039,92012095-91,Для женщин,1.02,Родированное серебро,925.0,Неизвестно,Топаз,Круг,33.0,Голубой,0.627,2.4602927436935533,7.272491669751944,3.3737936154417225,85,6300,13990
3040,93010577-91,Для женщин,3.14,Золочёное серебро,925.0,"Золочение,  Родирование",Фианит,Круг,38.0,Бесцветный,0.627,2.4602927436935533,7.272491669751944,3.3737936154417225,85,4500,9990
3041,93110002-91,"Для женщин, Для мужчин, Унисекс",1.89,Золочёное серебро,925.0,Золочение,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1530,3390
3042,94010609-91,Для женщин,1.18,Родированное серебро,925.0,Неизвестно,Фианит,Круг,38.0,Бесцветный,0.627,2.4602927436935533,7.272491669751944,3.3737936154417225,85,1690,1690
