,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
3872,019177-2,Для женщин,1.14,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,4.0,1.0,127,15750,34990
3873,019199-2,Для женщин,1.54,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,127,14850,32990
3874,019203-2,Для женщин,1.86,Жёлтое золото,585.0,Неизвестно,Фианит,Круг,13.0,Бесцветный,0.852,1.0,4.0,2.0,127,19350,42990
3875,019203-3,Для женщин,1.79,Белое золото,585.0,Родирование,Фианит,Круг,13.0,Бесцветный,0.852,2.0,4.0,2.0,127,18000,39990
3876,019209-2,Для женщин,1.41,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,2.4602927436935533,7.272491669751944,3.3737936154417225,127,14850,32990
3877,019210-3,Для женщин,1.1,Белое золото,585.0,Родирование,Фианит,Круг,3.0,Бесцветный,0.602,2.4602927436935533,7.272491669751944,3.3737936154417225,127,9900,32990
3878,019211,Для женщин,1.45,Комбинированное золото,585.0,"Алмазная грань,  Родирование",Фианит,Круг,1.0,Бесцветный,0.201,2.0,6.0,3.0,127,13500,29990
3879,019211-3,Для женщин,1.43,Белое золото,585.0,"Алмазная грань,  Родирование",Фианит,Круг,1.0,Бесцветный,0.201,2.0,6.0,3.0,127,17100,37990
3880,019218,Для женщин,1.78,Красное золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.846,2.0,6.0,6.0,127,18900,62990
3881,019221,Для женщин,2.57,Комбинированное золото,585.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.618,2.0,6.0,6.0,127,23850,52990
3882,019236-3,Для женщин,1.24,Белое золото,585.0,Родирование,Фианит,Круг,9.0,Бесцветный,1.101,1.0,3.0,2.0,127,12600,27990
3883,019238-2,Для женщин,1.03,Жёлтое золото,585.0,Алмазная грань,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.0,1.0,127,15970,35490
3884,019253-2,Для женщин,2.73,Жёлтое золото,585.0,Родирование,Фианит,Круг,10.0,Бесцветный,0.085,3.0,6.0,3.0,127,39600,87990
3885,019254-2,Для женщин,1.64,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.0,3.0,127,26320,58490
3886,019258-2,Для женщин,1.48,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,4.0,2.0,127,20250,44990
3887,019260-2,Для женщин,1.16,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,4.0,1.0,127,15750,34990
3888,019265-2,Для женщин,1.6,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.19,3.0,4.0,4.0,127,22500,49990
3889,019270-3,Для женщин,1.68,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,127,15750,34990
3890,019271-2,Для женщин,1.01,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,127,10500,34990
3891,019271-3,Для женщин,1.03,Белое золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,128,9900,21990
3892,019273-3,Для женщин,1.01,Белое золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,128,9900,21990
3893,019281-2,Для женщин,1.99,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,5.0,1.0,128,27000,59990
3894,019284-2,Для женщин,2.29,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,128,31500,69990
3895,019286-2,Для женщин,1.66,Жёлтое золото,585.0,Неизвестно,Фианит,Круг,1.0,Бесцветный,0.315,1.0,7.272491669751944,3.3737936154417225,128,22500,49990
3896,019297-2,Для женщин,1.09,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,7.272491669751944,3.3737936154417225,128,15750,34990
3897,019333-2,Для женщин,2.42,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,7.0,7.0,1.0,128,36000,79990
3898,019344,Для женщин,3.56,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,8.0,8.0,2.0,128,37350,82990
3899,019345,Для женщин,3.66,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,7.272491669751944,3.3737936154417225,128,35100,77990
3900,019346,Для женщин,4.25,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,7.0,7.272491669751944,3.3737936154417225,128,41850,92990
3901,019349,Для женщин,3.21,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,6.0,6.0,2.0,128,35100,77990
3902,019362-2,Для женщин,2.55,Жёлтое золото,585.0,Родирование,Фианит,Круг,50.0,Бесцветный,0.425,3.0,7.272491669751944,3.3737936154417225,128,37350,82990
3903,019363,Для женщин,3.11,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,10.0,4.0,128,31500,69990
3904,019366,Для женщин,3.01,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,7.272491669751944,3.3737936154417225,128,30600,67990
3905,019368,Для женщин,4.14,Красное золото,585.0,Родирование,Фианит,Круг,42.0,Бесцветный,0.42,5.0,7.272491669751944,3.3737936154417225,128,39600,87990
3906,019371,Для женщин,3.35,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,7.272491669751944,3.3737936154417225,128,37350,82990
3907,019373-2,Для женщин,1.18,Жёлтое золото,585.0,Родирование,Фианит,Круг,10.0,Бесцветный,0.165,1.0,7.272491669751944,3.3737936154417225,128,17100,37990
3908,019377,Для женщин,3.54,Красное золото,585.0,Родирование,Фианит,Круг,18.0,Бесцветный,0.153,5.0,7.272491669751944,3.3737936154417225,128,37350,82990
3909,019378,Для женщин,3.91,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,8.0,2.0,128,37350,82990
3910,019386-2,Для женщин,0.94,Жёлтое золото,585.0,Родирование,Фианит,Круг,24.0,Бесцветный,0.204,1.0,7.272491669751944,3.3737936154417225,128,13050,28990
3911,019388,Для женщин,2.49,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,7.0,4.0,128,33750,74990
3912,019393,Для женщин,4.11,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,8.0,7.272491669751944,3.3737936154417225,128,44100,97990
3913,019398,Для женщин,4.95,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,8.0,7.272491669751944,3.3737936154417225,128,58500,129990
3914,019399-2,Для женщин,2.4,Жёлтое золото,585.0,Родирование,Фианит,Круг,3.0,Бесцветный,0.367,2.0,7.272491669751944,3.3737936154417225,128,31000,77490
3915,019407,Для женщин,6.73,Красное золото,585.0,Родирование,Фианит,Круг,60.0,Бесцветный,0.6,6.0,7.272491669751944,3.3737936154417225,128,74250,164990
3916,019410,Для женщин,3.74,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,6.0,7.272491669751944,3.3737936154417225,128,44100,97990
3917,019412,Для женщин,3.64,Красное золото,585.0,Родирование,Фианит,Круг,36.0,Бесцветный,0.306,6.0,7.272491669751944,3.3737936154417225,128,39600,87990
3918,019414,Для женщин,3.28,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,11.0,2.0,128,33750,74990
3919,019415-2,Для женщин,1.3,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,0.451,1.0,7.272491669751944,3.3737936154417225,128,18000,39990
3920,019417-2,Для женщин,2.5,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,7.272491669751944,3.3737936154417225,128,37350,82990
3921,019421,Для женщин,6.0,Красное золото,585.0,Родирование,Фианит,Круг,30.0,Бесцветный,0.255,11.0,7.272491669751944,3.3737936154417225,128,60750,134990
3922,019428-2,Для женщин,2.42,Жёлтое золото,585.0,Родирование,Фианит,Круг,1.0,Бесцветный,1.455,3.0,7.272491669751944,3.3737936154417225,128,35100,77990
3923,019430,Для женщин,2.51,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,128,36000,79990
3924,019433-2,Для женщин,0.66,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,7.272491669751944,3.3737936154417225,128,9900,21990
3925,019441-2,Для женщин,4.64,Жёлтое золото,585.0,Родирование,Фианит,Круг,112.0,Бесцветный,0.952,4.0,7.272491669751944,3.3737936154417225,128,63000,139990
3926,019448-2,Для женщин,1.05,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,7.272491669751944,3.3737936154417225,128,13500,29990
3927,019453,Для женщин,3.53,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,7.272491669751944,3.3737936154417225,128,44100,97990
3928,019457,Для женщин,3.13,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,7.272491669751944,3.3737936154417225,128,39600,87990
3929,019463,Для женщин,2.93,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,7.272491669751944,3.3737936154417225,128,35100,77990
3930,019466-2,Для женщин,1.51,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,128,20250,44990
3931,019489,Для женщин,3.68,Красное золото,585.0,Родирование,Фианит,Круг,2.0,Зелёный,0.018,2.0,7.272491669751944,3.3737936154417225,128,47250,104990
3932,019496,Для женщин,3.85,Красное золото,585.0,Родирование,Фианит,Круг,2.0,Бесцветный,0.033,8.0,7.272491669751944,3.3737936154417225,128,49500,109990
3933,019500-2,Для женщин,2.57,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,128,33750,74990
3934,019500-3,Для женщин,2.57,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,128,33750,74990
3935,019512,Для женщин,3.82,Красное золото,585.0,Родирование,Фианит,Круг,2.0,Зелёный,0.018,2.0,7.272491669751944,3.3737936154417225,128,49500,109990
3936,019516,Для женщин,3.03,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,128,39600,87990
3937,019528,Для женщин,3.46,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,128,44100,97990
3938,019536-2,Для женщин,2.8,Жёлтое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.0,7.272491669751944,3.3737936154417225,128,46350,102990
3939,1010052,Для женщин,2.27,Комбинированное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,166500,369990
3940,1010082,Для женщин,1.0,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,153000,339990
3941,1010103,Для мужчин,5.68,Комбинированное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,209250,464990
3942,1010114,Для женщин,2.01,Комбинированное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,164250,364990
3943,1010127,Для женщин,1.27,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,155250,344990
3944,1010129,Для женщин,1.81,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,162000,359990
3945,1010139-10,Для женщин,2.45,Платина,950.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.0,5.0,5.0,128,155250,344990
3946,1010146,Для женщин,2.97,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,3.0,Бесцветный,0.72,2.4602927436935533,7.272491669751944,3.3737936154417225,128,398250,884990
3947,1010202,Для женщин,2.93,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.24,2.4602927436935533,7.272491669751944,3.3737936154417225,128,180000,399990
3948,1010273,Для женщин,3.12,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,128,177750,394990
3949,1010341,Для женщин,1.2,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,129,155250,344990
3950,1010348,Для женщин,2.9,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,129,175500,389990
3951,1010356,Для женщин,1.31,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,129,155250,344990
3952,1010433,Для женщин,2.13,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,12.0,Бесцветный,0.065,2.4602927436935533,7.272491669751944,3.3737936154417225,129,35100,77990
3953,1010685,Для женщин,2.22,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,129,166500,369990
3954,1010686,Для женщин,2.25,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.24,2.4602927436935533,7.272491669751944,3.3737936154417225,129,173250,384990
3955,1010692,Для женщин,1.79,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,129,162000,359990
3956,1010693,Для женщин,1.8,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.26,2.4602927436935533,7.272491669751944,3.3737936154417225,129,162000,359990
3957,1010738,Для женщин,4.75,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.157,2.4602927436935533,7.272491669751944,3.3737936154417225,129,135000,299990
